Original_Log,Cleaned_Log,Cluster_ID,Category
"2016-09-29 02:04:33, Info                  CBS    Read out cached package applicability for package: Package_for_KB2912390~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:33, Info                  CBS    Session: 30546354_3291640452 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:33, Info                  CBS    Read out cached package applicability for package: Package_for_KB2632503~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:33, Info                  CBS    Session: 30546354_3292390494 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:33, Info                  CBS    Read out cached package applicability for package: Package_for_KB2991963~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:33, Info                  CBS    Session: 30546354_3292510501 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:33, Info                  CBS    Read out cached package applicability for package: Package_for_KB2911501~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:33, Info                  CBS    Session: 30546354_3293810576 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:33, Info                  CBS    Read out cached package applicability for package: Package_for_KB2984972~31bf3856ad364e35~amd64~~6.1.1.4, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:33, Info                  CBS    Session: 30546354_3297200770 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:33, Info                  CBS    Read out cached package applicability for package: Package_for_KB3121461~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:33, Info                  CBS    Session: 30546354_3297210770 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:33, Info                  CBS    Read out cached package applicability for package: Package_for_KB3161958~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:34, Info                  CBS    Session: 30546354_3298080820 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:34, Info                  CBS    Read out cached package applicability for package: Package_for_KB2888049~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:34, Info                  CBS    Session: 30546354_3298800861 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:34, Info                  CBS    Read out cached package applicability for package: Package_for_KB2773072~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:34, Info                  CBS    Session: 30546354_3300650967 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:34, Info                  CBS    Read out cached package applicability for package: Package_for_KB2579686~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:34, Info                  CBS    Session: 30546354_3300820977 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:34, Info                  CBS    Read out cached package applicability for package: Package_for_KB3075222~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:0",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:34, Info                  CBS    Session: 30546354_3300870980 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:34, Info                  CBS    Read out cached package applicability for package: Microsoft-Windows-Embedded-EmbeddedLockdown-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16511, ApplicableState: 112, CurrentState:0",info                  cbs    read out cached package applicability for package  microsoft windows embedded embeddedlockdown package toplevel bfade amd       applicablestate    currentstate,20,app_log
"2016-09-29 02:04:34, Info                  CBS    Session: 30546354_3300980986 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:34, Info                  CBS    Read out cached package applicability for package: Package_for_KB2544893~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:34, Info                  CBS    Session: 30546354_3301050990 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:34, Info                  CBS    Read out cached package applicability for package: Package_for_KB2685939~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:34, Info                  CBS    Session: 30546354_3301471014 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:34, Info                  CBS    Read out cached package applicability for package: Package_for_KB2729452~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:34, Info                  CBS    Session: 30546354_3306751316 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:34, Info                  CBS    Read out cached package applicability for package: Package_for_KB3020388~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:34, Info                  CBS    Session: 30546354_3307521360 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:35, Info                  CBS    Read out cached package applicability for package: Package_for_KB2742599~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:35, Info                  CBS    Session: 30546354_3308511417 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:35, Info                  CBS    Read out cached package applicability for package: Package_for_KB3181988~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:35, Info                  CBS    Session: 30546354_3309061448 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:35, Info                  CBS    Read out cached package applicability for package: Package_for_KB2685813~31bf3856ad364e35~amd64~~6.1.1.11, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:35, Info                  CBS    Session: 30546354_3309721486 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:35, Info                  CBS    Read out cached package applicability for package: Package_for_KB2690533~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:35, Info                  CBS    Session: 30546354_3310261517 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:35, Info                  CBS    Read out cached package applicability for package: Package_for_KB3075249~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:35, Info                  CBS    Session: 30546354_3311291576 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:35, Info                  CBS    Read out cached package applicability for package: Package_for_KB3156016~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:35, Info                  CBS    Session: 30546354_3311811605 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:35, Info                  CBS    Read out cached package applicability for package: Package_for_KB3139914~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:35, Info                  CBS    Session: 30546354_3311911611 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:35, Info                  CBS    Read out cached package applicability for package: Package_for_KB2621440~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:35, Info                  CBS    Session: 30546354_3312101622 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:35, Info                  CBS    Read out cached package applicability for package: Package_for_KB3054476~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:35, Info                  CBS    Session: 30546354_3312401639 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:35, Info                  CBS    Read out cached package applicability for package: Package_for_KB3122648~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:35, Info                  CBS    Session: 30546354_3312641653 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:35, Info                  CBS    Read out cached package applicability for package: Package_for_KB3042553~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:35, Info                  CBS    Session: 30546354_3313121680 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:35, Info                  CBS    Read out cached package applicability for package: Package_for_KB2732487~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:35, Info                  CBS    Session: 30546354_3313241687 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:35, Info                  CBS    Read out cached package applicability for package: Package_for_KB3005607~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:35, Info                  CBS    Session: 30546354_3313271689 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:35, Info                  CBS    Session: 30546354_3315431812 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:35, Info                  CBS    Read out cached package applicability for package: Package_for_KB3184143~31bf3856ad364e35~amd64~~6.1.1.4, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:36, Info                  CBS    Session: 30546354_3319352037 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:36, Info                  CBS    Read out cached package applicability for package: Package_for_KB2992611~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:36, Info                  CBS    Session: 30546354_3321642168 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:36, Info                  CBS    Read out cached package applicability for package: Package_for_KB2727528~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:36, Info                  CBS    Session: 30546354_3321782176 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:36, Info                  CBS    Read out cached package applicability for package: Package_for_KB2506014~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:36, Info                  CBS    Session: 30546354_3327172484 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:36, Info                  CBS    Read out cached package applicability for package: Package_for_KB2868116~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:37, Info                  CBS    Session: 30546354_3328072535 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:37, Info                  CBS    Read out cached package applicability for package: Package_for_KB2861698~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:37, Info                  CBS    Session: 30546354_3328272547 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:37, Info                  CBS    Read out cached package applicability for package: Package_for_KB3092627~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:37, Info                  CBS    Session: 30546354_3328722573 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:37, Info                  CBS    Read out cached package applicability for package: Package_for_KB2984976~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 80, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:37, Info                  CBS    Session: 30546354_3329762632 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:37, Info                  CBS    Read out cached package applicability for package: Package_for_KB3102429~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:37, Info                  CBS    Session: 30546354_3330712686 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:37, Info                  CBS    Read out cached package applicability for package: Package_for_KB3005788~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:37, Info                  CBS    Session: 30546354_3332522790 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:37, Info                  CBS    Read out cached package applicability for package: Package_for_KB3006121~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:37, Info                  CBS    Session: 30546354_3334232888 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:37, Info                  CBS    Read out cached package applicability for package: Package_for_KB2813430~31bf3856ad364e35~amd64~~6.1.1.4, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:37, Info                  CBS    Session: 30546354_3336152998 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:37, Info                  CBS    Read out cached package applicability for package: Package_for_KB3033889~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:37, Info                  CBS    Session: 30546354_3336463015 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:37, Info                  CBS    Read out cached package applicability for package: Package_for_KB3037574~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:37, Info                  CBS    Session: 30546354_3336883039 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:37, Info                  CBS    Read out cached package applicability for package: Package_for_KB2977292~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:37, Info                  CBS    Session: 30546354_3337033048 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:37, Info                  CBS    Read out cached package applicability for package: Package_for_KB3161949~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:37, Info                  CBS    Session: 30546354_3337223059 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:37, Info                  CBS    Read out cached package applicability for package: Package_for_KB3006625~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:37, Info                  CBS    Session: 30546354_3337373067 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:37, Info                  CBS    Read out cached package applicability for package: Package_for_KB3159398~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:37, Info                  CBS    Session: 30546354_3337653083 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:37, Info                  CBS    Read out cached package applicability for package: Package_for_KB3035017~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:37, Info                  CBS    Session: 30546354_3337743089 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:37, Info                  CBS    Read out cached package applicability for package: Package_for_KB2993651~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 80, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:37, Info                  CBS    Session: 30546354_3337823093 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:37, Info                  CBS    Read out cached package applicability for package: Package_for_KB3184122~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:37, Info                  CBS    Session: 30546354_3337953101 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:38, Info                  CBS    Read out cached package applicability for package: Package_for_KB2786081~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:38, Info                  CBS    Session: 30546354_3338053106 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:38, Info                  CBS    Read out cached package applicability for package: Package_for_KB2761217~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:38, Info                  CBS    Session: 30546354_3338453129 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:38, Info                  CBS    Read out cached package applicability for package: Package_for_KB3142024~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:38, Info                  CBS    Session: 30546354_3338913155 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:38, Info                  CBS    Read out cached package applicability for package: Package_for_KB2835174~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:38, Info                  CBS    Session: 30546354_3339973216 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:38, Info                  CBS    Read out cached package applicability for package: Package_for_KB2808679~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:38, Info                  CBS    Session: 30546354_3341763318 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:38, Info                  CBS    Read out cached package applicability for package: Package_for_KB2552343~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:38, Info                  CBS    Session: 30546354_3341883325 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:38, Info                  CBS    Read out cached package applicability for package: Package_for_KB2532531~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:38, Info                  CBS    Session: 30546354_3342443357 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:38, Info                  CBS    Read out cached package applicability for package: Package_for_KB2973112~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:38, Info                  CBS    Session: 30546354_3342893383 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:38, Info                  CBS    Read out cached package applicability for package: Package_for_KB2653956~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 80, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:38, Info                  CBS    Session: 30546354_3343043392 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:38, Info                  CBS    Read out cached package applicability for package: Package_for_KB3101722~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:38, Info                  CBS    Session: 30546354_3343473416 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:38, Info                  CBS    Read out cached package applicability for package: Package_for_KB3155178~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:38, Info                  CBS    Session: 30546354_3343653427 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:38, Info                  CBS    Read out cached package applicability for package: Package_for_KB2978120~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:38, Info                  CBS    Session: 30546354_3344023448 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-29 02:04:38, Info                  CBS    Read out cached package applicability for package: Package_for_KB3140245~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",info                  cbs    read out cached package applicability for package  package_for_kb bfade amd       applicablestate    currentstate,21,app_log
"2016-09-29 02:04:38, Info                  CBS    Session: 30546354_3344103452 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
